song_id,title,duration,year,artist_id
SOXPHJE12AB0187219,Run,339.43465,2006,ARWUP7Z1187FB41EA7
SOYDFAN12A81C21BA7,A Compass Rose,261.53751,0,ARMGY881187FB35EA3
SOEJSCP12A6D4F28D2,Fox Box,135.05261000000002,1998,AR8OVZ01187B9A5E1A
SOBHMBE12AB0188C09,Call Me,249.3122,2006,AR0Z2F41187B9B2E1F
SONODGD12A6D4F9FC7,When The Chapter Closes,148.11383,1988,ARB448F1187FB37D0C
SONWFXV12AB018D56A,True Strengths LP Version,154.40934,0,ARXYVR61187B9A8E41
SOAESZJ12A58A7C42C,Great Southern,231.44444,2005,ARXRYGT1187B98DE18
SOJYXJO12A8C142DDE,Michael Hedges Here,160.88771,2004,ARUZZ961187B98C10C
SOEVUBE12AB0184AD0,Painter,408.34567000000004,1999,ARCA3NH1187B9AE11B
SOKVMTE12A6D4FE4AE,Home In A Sentence  Album Version,178.80771000000001,2007,ARBAP9P1187FB5676A
SOJHHKW12A8C132246,Thomas,409.93914,0,ARADA5U1187B9A3E34
SOQMAKD12A6310D80D,On The Grind,285.57016,2002,ARCBD0U1187FB466EF
SOULXLO12AB018379D,Killing Machine,140.40771,2009,ARJ8PZJ1187B99314F
SOPTTBQ12A8C139D6A,Cindy,188.57751000000002,1981,ARVTEOO1187FB3D00F
SORTISH12AF729FAE5,Cant Wash It Off,213.21097999999998,2003,ARYX2IJ1187B991342
SOIAHLI12AB0181F79,Setting Up Sunday Album Version,244.16608,0,ARS0JG21187FB41AE4
SOSYWSV12AAA8C5A07,Meadow,251.03627999999998,2004,AR4M2AL1187B9B828B
SOTHZUA12A8C13268A,All I Ask For Album Version,219.81995,2005,ARQATWU1187B98EE26
SOQDMXT12A6D4F8255,Fade To Black,415.16362999999996,1984,ART5MUE1187B98C961
SOFQNKY12A67FFB30C,Ive Seen The Saucers,288.13016,1974,ARTB3OO1187FB49BDA
SOEWUWU12A6D4FBDBF,His Voice,224.26077,2008,AR35P5U1187B9ADF0A
SOFBBXV12A81C21835,Manuels Mambo,197.22404,1956,AR9ST641187B99B4DE
SOVVITW12A8C146BD0,Ya Lil Crumbsnatchers LP Version,90.90567,1991,ARV4KO21187FB38008
SOISCBM12AB017CB19,Lever lancre,237.29587,2007,ARB9KRZ1187FB59A46
SOFPDOX12A8C146B3F,Elephunk,497.37098,2000,AR1F6T91187FB4D5FE
SOIFDCU12A8C137054,Deni Mouke lla,275.48689,2008,AR4FD06119B8668D74
SONYHUC12A8C13B90E,Vem Pra Roda,267.67627999999996,2000,ARC6J781187B98F02B
SOVNOTB12A58A76A76,Saturn  Ebony Eyes,166.66076999999999,1995,ARY9PAU1187B98F645
SOHHTFY12A8C138549,13 Forever,172.72118,0,ARO0AKN1187B9A1B84
SOFVSVD12A6D4F9E89,Making A Noise Olympic Version 24Bit Digitally Remastered 02,230.42567000000003,2002,ARUUSE81187FB3C64A
SOJAAZY12A8C133849,Desperado,199.23546000000002,0,ARVOEIW11F50C4ED16
SOWRNMP12A8C13E4FD,Whats True,207.20281,0,ARLUAK21187B9B785A
SOIKALD12A81C231CB,Foam Born A The Backtrack Album Version,133.82485,2007,AR7GUNF1187B990CCF
SOBWVPD12A6D4FC231,Blue Driver160,234.70975,0,ARBJB2S1187B9BA2CB
SOJNGMK12A81C1FDB7,Bel Alb Khaleeni,268.45995,0,ARVEJGQ12420783D8A
SOCZSYW12AAF3B490E,Pitch In OnA Party,247.562,2000,AROTIMO1187FB532BF
SOWXZJZ12AB018BBA9,My Light,491.78077,0,AR3VHLU1187B9ABC6F
SOFKHJQ12A8C13F09B,Moonlight In Vermont,225.14892999999998,1996,AR58IM61187FB48368
SOQOXXW12AF729F20B,On My Own,235.10159,2000,ARTDQRC1187FB4EFD4
SODXFXS12AB01852B3,Blossom Got To Get It Out,248.65913999999998,2003,AROLQI31187B99F894
SOSIGTV12A58A7B498,The Secrets In The Telling,204.30321999999998,2006,ARMKNC21187FB4696B
SORRWEK12A8C134643,Baby You Know Who Album,159.45098000000002,1991,ARB60IV1187FB370FE
SOYTCAX12AB0181685,I Know You Will,252.39465,2005,AR2AG1P1187FB36C16
SOAIGFV12A58A7A0C4,Check The Blueprints,311.84934,2008,ARPK5X71187FB43B3E
SOVTIAV12AB0184A7E,Daredevil Heat,261.642,0,AR33DLX1187B9ACA91
SOAAXYX12A8C133B77,Can I Get With You,242.72933999999998,2000,AR4OH581187B9B7157
SOAMXYQ12AB017C25E,Love Dump Clean Album Version,259.63057000000003,1999,ARHRY5S1187B99B96F
SOZKAXX12A58A77A57,Better Ways 12 Version,322.53342000000004,2004,AR4WA5Y1187B9AC434
SODDIXC12AB0180D2F,Just In Case,166.42567,2008,ARWWYK211C8A415AD4
SOCHFCE12A6D4F941F,Man On The Corner Live 2000 Digital Remaster,243.19955,0,AROTVAL1271F5743BC
SOBBRKE12AB0181388,Tricky Woman,215.11791000000002,1995,AR6NJ1P1187FB59DAB
SOIDQZR12AB01849A3,Scars,206.88934,2006,AR4WP491187B9A9139
SOVVPHI12A8C13BDF1,American Lesion,214.41261,0,AR8C4201187B9B4D06
SOQJNYR12A58A7D507,Cold Bed,226.48118,0,ARE4SXN1187FB38701
SOPRMBN12AAA8C59AA,Mulata,179.93098,0,ARFWXAS1187FB38486
SOFCBUG12A8C13BD84,Brainwashed,264.54159,2007,ARUUEKC122BCFCBA21
SOAPONY12A670206CB,Message To The Cool,216.86812,2005,AR3ZL6A1187B995B37
SOGSYWM12A8C134C20,Storekeeper,225.56689,1992,ARFVCBZ1187FB4CBE7
SOHANRI12AB0186668,Back to 93,371.64363,2009,AR9VEMN1187FB4D75B
SOFHBFA12AB018333D,Starstrings,369.10975,2007,ARG58441187B9A0BC1
SOCPQXO12A58A7D939,The Surge,199.83628000000002,2007,AR9AR5R1187B99BDA9
SOJALYZ12A8C1442F6,Sail Away,203.54567,1994,ARJHB9Z1187FB5B9FE
SONMHVN12AF72A6A08,No More,270.18404,2005,ARABYN61187B997D4E
SOSGIDC12A58A80428,Crap Cannon,34.06322,2002,ARZ58XC1187B9A1708
SOCHARK12AC468A169,La revelion de los xisianos,328.51546,0,ARCYIHW11E2835CC63
SOTNEHM12AB0183EAB,Wheres Gerrold Alternate Album Version,251.55872999999997,2000,ARDE4F41187B9B8C6D
SOUPQNF12A8C13EBC7,On Glaze,111.80363,2003,ARHAIBP1187B99FB99
SOKSREW12A6D4F926D,Rebirthing Album Version,233.32526000000001,2006,ARC4W081187B9ACDBD
SOGDDDW12AB0183058,Mr Majestic,319.65995,0,ARCSTSG12086C15620
SOTWAJH12A6D4FA397,Chains LP Version,149.18485,0,ARW74FW1187FB554AD
SOFUWWP12A8C13694F,After Dark,173.16526000000002,0,ARZNLAU1187B9A67E9
SOLLPHT12AC468BB6F,Alive Jason Nevins Electrotek Radio Edit,208.37832,0,ARFO6G21187FB3E64C
SOVQTTW12A6D4FA03D,Alices Song,171.80688999999998,2006,ARTIBOP1269FB3853E
SOSFJWB12AB018906D,Smoke,167.6273,1994,ARZFRQM1187B9A9772
SOBTCOG12AB0183F92,Oxygène 10 Resistance D Treat,402.9122,0,ARGCQH71187B9B6921
SOPGXSA12A58A7B703,How Can I Say Goodbye Original,184.18893,0,AR824TU1187B996268
SOFBCYB12A8C13C517,Lsd Icing,117.62893000000001,2005,ARUYSY31187FB3F0CB
SOEILOM12AC468AF60,Teaching Children How To Swear,233.74322,2007,AREIPJX1187B99464E
SOHTNSJ12AB018C34B,Clive the runner,281.28607999999997,0,ARKTSTP1187FB51C66
SONICGN12AB017E675,Breakin All The Rules,314.67057,2002,AR8DTVF1187B9AA292
SORHPSH12AB0189177,This Town,213.41995,2009,ARIIT891187B9AFD62
SOURGKA12A8C142A7C,Joliet Blues,163.99628,0,ARE03EE1187B9BA249
SOBJIMP12A8C140F1A,Maybe Next Time,131.34322,0,ARW2CRA1187B99124E
SOSGCVQ12A6D4F8B80,Sunrise,347.95057,1998,AR2OGF01187FB49409
SORUWYB12A8C1336E9,Irresistible Force,155.32363,1997,ARFAQ9R1187FB4D5D8
SOOGLXF12AF729E2D7,Take The Wheel,211.17342000000002,2009,ARRW6DJ1187FB50A67
SOBALYV12AB0183EE9,Lullaby Of Birdland,253.12607999999997,1999,AR3LDT01187B9901A8
SOQEOUB12AB01859E8,Mr Resident,340.03546,0,ARKH5YF1187B99B50A
SOXRWKY12A8C13C0A8,Ttttrepanning,92.23791,2006,AR26W041187B9964A5
SOAIBPS12A8C139792,The Game,152.05832,2000,ARMBASL1187B99107C
SOOKXKB12A8C1390B5,Go Home,194.16771,1994,AR1OGXT1187B9893EB
SOCHAWH12A6D4FB5F3,Brother Second Hand Clothing Album Version,267.33669,0,AR2UUCV1187B994246
SOJCSQQ12AB01887DB,Teletransport please,172.82567,2006,ARQ26XP1187FB5A83E
SOQPQKF12A8C141EA3,Broken,415.00689,0,ARFWGRI1187FB52E45
SOJRTBO129F06A9450,Keep The Streets Empty For Me,337.08362999999997,2009,ARUYVDC12086C11D5C
SOQNTUX12A8C138D53,Dont Tread On Me,162.87302,2001,ARNEZHZ1187B98FC8B
SOSVCWK12AB017FF36,Cocoward,228.62322000000003,1999,AR9TCXZ1187FB4D9E8
SOKTGRU12AF729E047,Devoted,224.67872999999997,1982,ARMJXRP1187FB461A0
SOGOIXU12AAF3B4946,Going Back West,189.07383000000002,1984,ARJ8GM51187FB5557B
SOQSDWS12A8AE46C48,Hail Don D,170.08281000000002,2006,ARQF3AW1187FB54BF1
SOGGJGL12A8C1451A4,Jump That Rock Whatever You Want,308.24444,0,AR4HL8H1187FB493DD
SONDRVA12AB0189257,The King Of Hell,388.33587,2008,ARDIKTW1187FB4C052
SOVNIGC12AB01845EA,Love Of A Woman,224.93995,2001,ARELM6J1187B9B3E36
SOMEMOC12A8C13EEE2,Metanoia LP Version,198.32118,1992,ARXS3HF1187FB3BEB7
SOYJKVF12A6D4F88B3,Mal A Dire,259.7873,2005,ARBT6DB1187FB4EEDD
SOUYJBX12A6D4FA92A,Il Fascino Del Perdente,220.15955,1999,AR78IY31187B9AAC02
SOXMCSC12A8C13C0BC,Ach Who,454.68689000000006,2006,ARLH82S1187FB4DF10
SOTDFLN12A8C1391D3,Raf Interview,86.88280999999999,0,AR64KDG1187FB4A8CF
SOYDHXP12AB01849D4,Good Life,253.25669,2009,AR73S4G1187B9A03C2
SOHIBKZ12A67021D4B,Grease Paint And Monkey Brains,229.09342,1995,ARY2XMY1187B9AD99B
SORRYZE12A8AE48A75,Tears,245.4722,0,ARW670O1187FB3AC60
SOJARRO12AC90756C5,Hippa To Da Hoppa Explicit Version,181.62893,1995,AR05OJD1187B9B99A6
SOFCHBZ12A8C142084,Blues Do Elevador,237.97506,2000,ARVLIVA1187B991590
SOYIXFH12A8C13ABA5,So It Goes,152.97261,0,ARNJ2C31187B9B3239
SOXTTAQ12AB017DA59,In My Way,307.09506,0,AROMU7O1187B9B4955
SOYIPEY12AB0184A2C,Ten To Midnight,262.76526,1992,ARI0PUX1187FB3F215
SORYSKI12AB0184790,Gief Konjunkturpaket VI,258.19383,2009,ARAMCAZ1187B9AB6F5
SOFSXRA12A6D4F92F3,Running For Your Love,277.002,0,ARBFQAE1187FB3E957
SOMGDSF12A58A7C95D,Luce Tramonti A Nord Est,264.54159,0,ARY5UO61187FB5271F
SOFNUXR12AB017B768,Wandering Spirit,245.86404,0,AR522V51187FB5BFDB
SOZMYCU12A8C1318C2,Flavia,320.07791000000003,2007,ARI9WBK119B3403B69
SOOYGZD12AB0182A4B,No Day Like Today,354.29832000000005,2004,ARQ4BDR1187B99C5AE
SOLVHHJ12AC4689793,Better Living Through Chemistry,292.17914,2005,ARG9GKS1187FB4D08C
SOBJDLY12A8C13B2A6,House Of The Rising Sun,228.77995,2003,AR8CZ1U1187FB4CED1
SOTGCTV12AB0188AEE,You Make It Look So Easy  Album Version,189.67465,1994,AR6DZXH1187FB52DD3
SOTRBEK12A58A7D496,Ana,312.52853,1997,ARBKGAY1187B98DEBE
SOPHYEM12A8C1340FB,Rivers Of Babylon,254.45832000000001,1970,ARVODOV1187B9AE0CC
SOQXKTP12A58A77795,If You Payin,182.77832,0,ARK7IH31187B993C4E
SOISQSZ12A6D4F95AF,Im Soul,340.97587000000004,2006,AR3R7HH1187FB3F7E1
SOQGQEU12A8C139BDB,Politancosmo Time,169.01179,2007,ARFU3UI1187B9A7372
SODFRAX12A8C13274B,Let It Go,220.08118,2007,ARP29T31187B98DD5F
SOTEJZT12AB017E411,Lee Harvey Oswald,243.51302,1984,ARJYO8S1187B9A9209
SOBRFPG12A8AE4837D,El Novio Del Olvido,144.5873,1997,AR1N3PB1187B9B25C1
SOXTGPG12AB018CE03,Ya es muy tarde,233.32526000000001,1998,ARNAU9T1187B9B9D86
SOINCVD12A58A7A850,The Christmas Song,248.92036000000002,1999,ARR9WGA1187B992554
SOKSARC12A6D4F85BF,Our America Bonus Track,162.61178999999998,2005,ARLKCMN1187FB599FB
SOQMOJV12AB017EF44,How He Loves,294.00771000000003,2009,ARGJRWL122988FD0C8
SOYPUCX12AB0182EB4,Take Me To The Ballroom,237.34812000000002,2006,AR2PNLP1187B9B8388
SOQNZJZ12AB01823AE,Keiner außer uns,77.94893,0,AR2P71H1187B9B8C00
SOXTMWU12AB0185E3B,One More Lie Standing In The Shadows,184.47628,2010,ARB3YNF1187B992AF0
SOCQHCH12AB017F286,Blindside,396.01587,2002,ARXYBWQ1187FB4BD7E
SOBJLED12A8C14108C,Whirlpool Live,279.74485,0,ARAIABB1187B9AC6E2
SOXPDTY12A6D4F6DCC,Assubhubada,289.88036,0,ARLOUQD1187B9A0AC6
SOAGJGA12A6D4F980C,Love Is Gonna Bring Us Back Alive,291.57832,1989,ARXPE571187FB4AFD0
SOLPPNA12AF729ACEC,Il Serpente,294.66077,2008,ARDX3GM1187B9AB417
SOZVPQM12A58A80FFF,Harder To Ignore,214.30812000000003,0,AR445201187B9ABEBF
SOWQYRE12A6D4F7ADA,Laurita Garza,177.52771,0,ARVNNIS11F4C8475B6
SOVFGNO12A8C138A72,Vente Troittoir,189.17831999999999,0,ARYNCY01187FB3ABD1
SORXYLF12AB0189E95,Class War,96.80934,2007,AR9WE2M1187FB46290
SOJVFTZ12AB0185333,Change Form ft. Diverse,277.86404,2006,ARU1Y6X1187B9977D2
SOYZIFC12AB0186300,Pjanoo High Contrast Remix,360.46322000000004,2008,ARQF61A1187FB4A61F
SODCUTP12A58A7BEAC,Why Did I Choose You 1995 Digital Remaster,208.19546,1995,AR3QSCK1187FB42E87
SOCLPMP12A81C2354B,Prayer For The Dying Album Version,330.26567,0,ARAIABB1187B9AC6E2
SOXIFJZ12AB01880B6,We Used To Talk,135.49669,2006,AR8MLM91187FB4B452
SOXJDKN12AF72A0051,Slowly_ Now,263.36607999999995,2003,ARQ5Y341187B9AC8BC
SOGFHXF12A8C136B2A,Special,184.37179,2003,AR37E341187B989A3E
SOTTALO12A8C13E0A5,Hljómalind,295.60118,2007,AR76V4B1187B9B44EC
SOIWHZD12AB0182328,Folklife,367.59465,0,AR3GCYN1187B9A279F
SOUXWAB12A5891DAB9,The Silver Gate,409.96526,2008,ARB4ZRM1187B993147
SOFYSKU12A8C13A72B,Follow You Home Album Version,260.33587,2005,ARPAAHK1187B9ABB00
SOEFPAE12A8C13C495,This Is Not Love At All,237.81832000000003,1998,AREDT7N1187B9963ED
SOFYCVW12A8AE48081,A Condemned Club,225.14892999999998,2007,ARZD0XI1187B9A0499
SOEQWDI12A8C13C9DE,Retribution,265.82159,1990,ARXYVR61187B9A8E41
SOUZRAZ12A8C13835F,Out Of My Darkness,189.07383000000002,2009,AR2FJV21187B98EBE3
SOHYMJE12AB0180D2C,Expiritualized,457.11627999999996,2009,AR11SHH1187B98940A
SOYKOLU12A6D4FA862,Plekete,206.44526000000002,1991,ARLTY471187B9A8734
SOSUZME12A8C135F7F,Dime Western,218.77506,0,AR15DJQ1187FB5910C
SOLJGCE12A6D4FBD03,Golden Dawn,278.07302000000004,2003,AR9AC2N1187FB536D3
SOULLCE12A58A799B6,Angry Days,194.21995,1992,AROKI271187FB381B1
SOUFBXG12A6D4F8888,Upon This Earth 2003 Digital Remaster,388.85832,1986,AR4UYK91187FB36122
SOHRIKL12AB0186468,Be Thankful For What Youve Got,414.61506,1980,AROVHQT1187B9B86F9
SOIAEAQ12AC3DF92C2,Beer Goggle Blues,134.68688999999998,2010,ARRSXHN1278BAD54E4
SOBXDAL12A8C1329E1,GANG OF ,223.79057000000003,1994,ARZKIID1187FB489C7
SOBTTKH12AB01866EA,I Am Going To Hold On,166.19057,2007,AREZ2V11187FB4C187
SOGKTQR12A58A756C4,Four Strong Winds Album Version,245.34159,1978,ARWT91C1187B9ACEAA
SOHCBOL12AB018CD55,Forgive,397.37424,0,ARZ4G1D1187FB4643B
SOSKWDO12A8C13B13A,Devils Advocate,173.26975,2007,AR2KOSS1187B9A8237
SORIACJ12A6D4FC4EF,Sangaré,279.77098,2007,AR2ZQON1187B989B16
SOUSNTL12A6D4F7CE9,Matarlatanta,343.40526,1993,ARFK45R1187B989AA7
SOGJWWV12A8C13D362,Space 8000,218.90567000000001,2006,AR5H5G11187FB3B8A4
SOGGFMP12A6D4F6315,502 Blues Drinkin And Drivin,396.72118,1966,ARO3CKW1187B9905A8
SOHTGJW12A58A7D7D3,The Fundamental Alienation,317.36118,2007,ARLSF8H1187B9A76B0
SOXJFSV12AB017BB43,A Womans Gonna Try,242.1024,2009,ARMAAPV12086C12378
SOFUOBO12A6D4F9EDD,Uncle Pen 1995 Digital Remaster,136.64608,0,AR7TTCH1187FB3F95C
SODRLXB12AB017B14B,Comme Si Cétait Doux,107.28443999999999,0,ARW63KF1187B98AC48
SOVOZSC12A8C144E73,Magic,188.60363,2006,ART0ETO1187B9AB519
SOSCIOC12A8C13C6B8,Jewel,186.38322,1992,ARRFZ9R1187B98CFE4
SORRGIC12A8C1362C9,Film Noir,209.34485,2008,ARBVLCJ1187FB50E61
SOWFYQX12A3F1EBC42,Three Times,162.11546,1995,ARQ06GM1187B9B18AE
SOBYTGQ12A8C138EA2,Baby_ ich bin zu alt,217.70404,0,ARORH3E1187FB4FE59
SOACRBY12AB017C757,On A Deeper Level,396.93016,0,ARVGCRM11F50C496F4
SOTPDLQ12AB01834D7,Spoonful,297.03791,1970,AR94ZOI1187FB46BDA
SONKVFM12AB01875C9,Amor De MadreMi Niña CambióUn Chi Chi Medley,639.1375099999999,0,ARL4W6Q1187FB4713C
SOSQYCZ12AF72A1A14,Teenage Superstars Album,207.17668999999998,0,ARK24KH1187B9B6B93
SOMICHX12AB0189832,Please Forgive Us LP Version,204.19873,1989,AR9GUZF1187FB4D1BC
SOSFGQE12A6D4F922E,Unexpected Meeting,140.2771,2004,AR15L9L1187FB469BB
SOIHQON12AB018234A,My Papa,239.12444,2004,ARSX2ZI1187FB39714
SOJCEQS12AB0188A1B,Perdon,227.68281000000002,2007,ARY8D1F11A348EFF8B
SOROOWB12A8C13F386,Mark Of The Beast,103.81016,2005,ARPWGMN1187FB560E3
SOIDKGA12AB0187109,White Lotus Day,280.18892999999997,2008,ARL1G0L1187FB4066D
SOALPSI12A8C135F6E,Run Your Pockets,1179.32363,0,AR3Z3J11187FB3AD56
SOIPTFO12A8C137361,Heaven,270.28853,0,ARZPDAD1187B98D940
SOLIYJU12A6D4F8B4A,Blue Rose,244.47955,2003,AREZU3J1187FB50CA0
SOPOPLW12A8C13A905,Umbrella,227.70892999999998,2008,ARJV0U41187B9AB715
SOJJUVJ12A6D4F78D6,Juventude Transviada,216.86812,0,ARSC4X61187B994F15
SOQJWZI12A8C140181,La bite du plombier,184.0322,0,AR107SB1187B9A79F9
SOLNFSN12A6D4F9047,I Am A Man Of Constant Sorrow,269.37424,0,AR6VCAI1187B9AC260
SONOTHB12A8C13EFFF,Jetz isch Ziit,252.49913999999998,0,ARLS8UK1187B9898D8
SODJUVK12AB01861EF,Girls I Like,188.99546,2002,AR1SUNB1187FB41BC8
SOUPYBZ12A6D4FBDEE,Luces no bélicas,215.50975,2000,ARCIGKY1187FB4FAC7
SOFBOTZ12A8C13C271,Say Youll Be There Live,266.16118,1998,AR7VWZ11187B98DA42
SOAUKIS12A58A7F424,Timebomb LP Version,188.73424,0,ARMNFB41187B9AD2DC
SOPSQQY12AAF3B4827,6,271.20281,1998,ARTGNOD1187B9B4FB0
SOIWRGF12A8C1384C5,Take Me As I Am,243.82648999999998,2008,ARFL99B1187B9A2A45
SOUZFIW12AC9075753,Once In A While,308.87138,1954,AR9OKR51187FB390CC
SOCQNED12AB018D4FF,Know Your Enemy Live,185.3122,2009,ARV3CRH1187B9A1B21
SOZIUVT12A6D4F67A0,Now Im Here Live At Brixton Academy,418.48118,0,ARNLO2P1187B9A3ECD
SOKAJCZ12AB018B056,Pollution,182.62159,0,ARPOYYE12592CD96DE
SONSCZT12AB017F6FB,Highway Hymn Blues,184.08444,1994,ARPOBPN1187B9ADA45
SOPGETA12A8C13FDE5,Gente Come Noi,248.05832,1995,ARSW7R41187FB38381
SOXVHLU12A6D4F7EAB,Rely On Me Jays Bodega Vocal,302.47137999999995,2001,ARYP0A31187B989D70
SOWXRKK12AB018C845,Även Dom Har Ett Hjärta,266.03057,0,ARR70I81187B98E645
SOZESYL12A8C140F64,Tear Before the Rain,393.82159,2004,ARWMJQP1187B9AF4F3
SOLEETW12A6D4FB2FE,House Of Wolves Album Version,184.00608,2006,ARKR75V1187FB3D4D5
SOWNVEW12AB0183880,Dead,267.4673,2004,AR4N3ME1187B9AEF8D
SOIBGPZ12A8C1415B2,Things You Should Know,214.80444,2005,ARXDQ2B1187B993008
SORHDVT12A8C1394BE,Gekommen Um Zu Bleiben Demo,165.72036,2005,ARKQW4V1187B9AD20B
SOPOMTI12A8C13B013,Cometa,579.16036,2007,AR6RHW31187B9A9698
SOJRTPE12AB0186BE9,Advices To My Child,270.60200000000003,0,ARLQV2F1187B99929B
SOLTWIW12A8C13D2B5,Lucky The Donkey,118.64771,1997,AR061BH1187B98DF74
SOLYAYO12A8C13C04D,I Dont Want To Talk About It,274.78159,0,ARRXG5Y1187B9AA016
SOQUEIY12A81C21927,Ready To Die,102.79138,2003,AROBHXA1187B993C7E
SORFNWW12A8C137203,Nishi  Ogi Punk Waste Dedicated To Struggle For Pride,246.69995,0,AR6F1M81187B99FAE4
SOAASHY12A58A7C439,Ricordo,275.98322,2003,AR0VQ8W1187FB4F4D9
SOGKFEF12A6D4FA172,My Empty Room,92.21179000000001,1988,ARAW35N1187B994CCA
SOZUUQE12A8C13BA74,Im So Im So Im So Im So In Love With You,243.85261,2000,ARKG2NF1187FB4A1B4
SOPCDYC12A8C1345BA,Acoustic Traveler,324.49261,1996,ARNVMMG1187B98BFEB
SOIBCDY12AF72A64F7,No Brakes,196.0224,1985,ARYU0GB1187FB52CEA
SOBFKGJ12A6D4F6992,Incarné,208.19546,1999,ARQ0WN61187B9B3CC3
SOFGYWC12AB018FBD3,Adoption Boy,163.57832,2007,ARHW1YI1187B997B3A
SOCJRSE12AB0186AF7,Shadow,160.13016000000002,1981,ARR85GP1187B9AE388
SOABLOU12AB0182F90,Make It This Time feat. Biga,320.33914,2009,ARZRF6K1187B9A9AEA
SOTOGFB12AB018365B,The Rest Of You,317.93587,2005,ARHFDOW1187B9A6B6D
SOHQTKJ12A8AE46A88,Annihilation By The Hands Of God Album Version,333.58322000000004,0,ARIVVUQ1187B9A2394
SOSQAQP12A58A78C2A,Timeline,458.9971,0,ARAFDF11187FB3AFD7
SOPOTMX12A8C132C85,Far Away,330.08281,0,ARVUI9A1187FB39AAA
SOMFNPC12A8C13E5FE,Tu Peux Compter Sur Moi,188.94322,2005,AROGAPH1187B98CF9C
SOZPBWN12A58A7C3C4,Depressionista,148.92363,2007,ARCP94M1187B9B0F56
SOQAEEA12AB018BC83,Nothing But Music,426.03057,2004,ARVLRUA1187FB57C69
SOXCRTB12A81C22943,May,243.56526000000002,2005,ARJBYD51187FB4C7C9
SORLLRN12A58A7F1EE,Be With You,260.20526,2003,AR65K7A1187FB4DAA4
SOPGPKA12A8C13CF10,Sea Like a Child,189.98812,0,AR48EZ81187FB4D106
SOGIBOM12A8C140F69,Laissez Moi En Paix,242.41587,2003,ARTKJ121187FB3D0CB
SOWBFFX12A6D4F810C,I Do Have Weapons,258.63791000000003,2006,ARZ4XS71187B9AEF25
SOJCIPT12AB0181305,Dont Stop The Music,218.40934,1980,ARI648V1187B9B5379
SOFREXJ12AB0186C39,What We Do,379.0624,2002,ARFHEZ61187B9B8A38
SOPCRED12AB017E0F1,Tantas flores con KCP_ Ramamani y Duquende,280.24118,0,AROMORH1187FB50213
SOICDAV12AB0184476,The Bull and The Goat,245.10648999999998,2006,ARXLT0P1187FB4CE7F
SOPAFXF12AB018369A,The Mighty Decibal,150.25587,0,AR9BVRM1187FB51139
SONNKAL12A8C136EF6,Play Me Some Fiddle,266.03057,1989,ARFZP3N1187FB369EF
SOCVAES12A6D4F8FA4,I Look Around Album Version,187.14077,1983,AR4LELF1187B9A3F1A
SODJUSQ12A8AE486C6,Missionary Man,269.94892999999996,1986,ARDGB6U1187FB3AD07
SOQJNYX12A8C13A52D,Love Me Down,321.72362999999996,1988,ARFG12O1187B9AF5D6
SOOJVHQ12AB0187460,My Sun Shines Black,289.90648999999996,2010,ARNVVXC1187FB392EE
SOUSZLL12A8C13F811,Euphrasia,1211.2713800000001,0,ARLDDJ01187FB48E7E
SOEVQPU12A6D4FCC09,Within Album Version,202.23955,2007,AR8PL5L1187FB37A10
SOTLQQK12A8C138F47,Every Time She Passes By,208.61342,2002,AREQD801187B98AA22
SOYIRSW12A6D4F72C4,Sensational Buzz,203.67628,0,ARLFSMQ1187B9A2CA8
SOQEXPU12AB01839AC,Mayoo Sto Hoon,83.82649,1964,ARD6NTO1187B994ED1
SOCYJTG12A58A7FE1F,From Wilderness Came Death,295.99302,1999,ARVB3M81187B98908F
SOBTLDE12AB0180A21,European Male,309.08036,2009,ARCAXWI1187B9B5102
SOJGAKA12AB0188B4B,Dont Show Me Heaven LP Version,255.29424,1996,AR4PACB1187FB518B5
SOSPHUL12A6D4FCC91,Sogno Di Angelo Mascagni arr. Zeno Instr.,156.49913999999998,0,ARSBPYP1187B991596
SODGXZY12A8C13BA84,A New Winter,288.41751,1997,ARC71961187B99226C
SOGMMKW12AB018EF4C,Cross The Line,301.47873,0,ARU1MVY1187FB37B73
SOCFBNF12AB018849A,Simple Things Work It Out,557.97506,2009,ARF0HU41187B9A5239
SOUTYGA12AB017CCE7,Never Felt So Low,244.34892999999997,0,ARJJ82A1187B9A6240
SOXZFUQ12A58A763DA,Django Album Version,225.14892999999998,1995,ART2R7U1187FB46D12
SOBBSEY12A67ADB9AA,La clé parfumée,53.315459999999995,2006,AR9ILJF1187B9B80ED
SOJPPYO12AB018A3D6,Shine,247.48362999999998,1998,AR2JDGQ1187B98DC04
SOMXWZX12A58A7B385,We Do It Too,385.2273,2002,ARA6BH81187B98F3AF
SOZIXGX12A8AE47770,Bernie,317.59628,1994,ARXU5XX1187B98D8C0
SOBRGYS12A6D4F9F36,Caroline,217.10322000000002,2001,AR9TAKL1187B998B56
SONEAJZ12B0CEB476A,A Visit From Drum,259.05587,2006,ARVZWQ31187B9B8946
SOBIGKJ12AB017D9F2,I Like Fucking,134.94812,1995,AR3WYZ21187B9B4F3F
SODJORY12A6701F107,Echoes,485.43302,0,ARGOMUP1187FB5542D
SOUCSZX12A6D4F7C05,Say Your Prayers New Version,213.39382999999998,2007,AREN9DG1187FB36843
SOHOEQW12A8C139343,Me Acordare,226.87302000000003,0,ARLLWJQ1187B9B06A7
