artist_id,artist_latitude,artist_location,artist_longitude,artist_name,song_id
AR5DL8Z1187B992721,,Den Haag The Netherlands,,IF,SOHUHXU12A8C138196
ARS1U8K119B34039DB,37.271879999999996,California,119.27023,Tom Salta,SOCEINA12AB017B01A
AROBSO71187B995AF0,27.57452,Kanau,78.30813,Ali Farka Toure_ Toumani Diabate,SOUZSXW12A8C13C2FB
AR1U59Q1187B9B15AE,,,,Gorod,SOTVWTN12A8C1385CA
ARVZY7M1187FB3AF41,47.25513,Tacoma WA,122.44165,Eliot Lipp,SOMJUKQ12AF72A1DA3
ARH2RTQ1187B9AFF57,,Minneapolis MN,,Husker Du,SOLPEGI12AF72A2188
AR0E86Q1187FB477EE,52.51606999999999,Berlin Germany,13.37698,Jacky Terrasson,SOJCSBQ12A6D4F8645
AR8QMT91187B990DF7,27.9758,Florida,81.54106,Niza,SOSHZEO12AC90973E4
AR6ZBSM1187B990030,62.19845,Sweden,17.55142,Refused,SOMVWCL12A8C13BBFD
ARIRLGQ1187FB45B7E,,Pontypridd Wales,,Lostprophets,SOXIOLU12A6D4FB16F
AR78MME1187FB3E168,,,,Ágata,SODBVCJ12A6D4F677C
AR5MJOG1187FB382DF,,,,Frankie Lymon And The Teenagers,SOELFPV12A6D4FB282
ARAMJW91187B9A033D,,,,Enrique Urquijo Y Los Problemas,SOYSHEB12A67AE0883
ARNLOIO11F4C841019,35.830729999999996,Tennessee,85.97874,Isaacs,SOGVYSA12A8AE47E6A
ARWXSPO1241B9C6B1C,,Virginia Beach,,Pharrell,SOLYEWM12A6D4F74A6
ARBY2UT1187B9964D1,42.31256,Boston MA,71.08868000000001,Junction 18,SOEODMJ12A8C13D416
ARZLVVQ11F4C8421BA,39.49974,YAHD,111.54732,T.O.K,SOTQSHS12A8AE46A4A
ARKDFAV1187B98DEFF,,,,Gruntruck,SOJIYSW12A58A78FFA
ARHE2C01187B99A27E,34.053490000000004,California  LA,118.24531999999999,Dakota,SONNVNT12AB018371C
AR7H9U01187FB390F5,,New Orleans LA,,Terence Blanchard,SOBEAOZ12A6D4FB17B
ARWVTSE1187B9ACD3C,42.503820000000005,Italy,12.57347,Verdena,SOKILZE12AB0187A2D
AR03IZC1187FB3E058,,,,Aidonia,SOWWYTL12AB01823E9
ARYGSFW1187FB519B1,,United Kingdom,,Mike And The Mechanics,SOBDCWG12A6D4F832E
ARHNHHV1187FB48017,40.71455,NY  New York City,74.00712,Jay Brannan,SOSWDEX12A8C1377C3
ARB3M2V1187B9B0E27,,,,Ghymes,SOUNBVV12A8C1325F4
ARKTSTP1187FB51C66,,,,Cosmos Sound,SODYLIY12AB018C5E0
ARAA9041187FB4F11A,,,,Linda Bengtzing,SOTNRCH12A67ADC8BD
ARB5S4L1187FB4AD20,,,,Carlos Ponce,SOAJEOO12A8C13A2FF
ARNN8F11187B98EF45,,,,Madredeus,SORNABB12A8BEEEF06
AR85OV31187B9A9F8E,,,,Derek Howell,SOTAKVG12A58A78B7B
ARD5QQA1187FB3CAF0,,New Orleans LA,,Dr John,SOHXWPR12A6D4F3267
ARZNLRE1187B99B6C3,,,,Pigeon John,SOYUKXG12A58A77837
ARMNXP21187FB570E2,,,,Braveheart,SODWEDY12AB01861DB
ARV5NZ91187B99A6C8,49.38426,CANADA  Ontario,84.75627,DL Incognito,SOYUNLF12AC468D803
ARPK0XN1187B98A494,,Pittsburgh PA,,Jules Shear,SOCVTLP12AB017DBDE
ARWS1U11187FB4B088,,,,The Felice Brothers,SOKCLLC12A8C13A1F1
AR73AIO1187B9AD57B,37.77916,San Francisco CA,122.42005,Western Addiction,SOGSOYU12A6D4FB2FB
ARXGTYM1187FB5613A,,,,Ramadanman,SOGLYFN12A8C142527
AR83T1H1187B99FA5F,,,,Turin Brakes,SOFXUAD12A6310E3A0
AR0CDSK1187FB52ED6,,Paw Paw WV,,Asleep At The Wheel,SOPQEVH12A8C135713
ARMEM3W1187FB3D203,,,,Cristina Donà,SOMQVBR12A6D4FA196
ARDDWUI1187FB379F7,60.17116,Helsinki Finland,24.932579999999998,Amoral,SOHSENM12AB017FFF5
ARFNJLY1187FB3E735,,,,Binary Star,SOCWYCD12B0B809497
ART93VS1187FB5828A,,,,Belgian Asociality,SOFWCUU12A6D4FAF4C
ARJ5SYX1187B98F7B9,3.3879099999999998,Burundi,29.92039,Khadja Nin,SOMYJNH12AAFF4366E
AR2UQQ51187B9AC816,,Arles France,,Gipsy Kings,SOGTRKA12A8C137D72
AR3FDXK1187FB3BDAD,,Denton TX,,Centromatic,SOZPLMO12AF729F2B5
AR8G5MM1187B9AA1D6,54.313919999999996,Great Britain  UK,2.23218,Watchmaker,SOTIHLB12AB018300F
ARGDDRN1187FB3A9C1,33.01807,Five Points AL,85.35138,Razzy Bailey,SOVETWY12AB018574F
ARBF1VK1187B99C42C,,,,Few Left Standing,SOKJQIQ12A8C135345
AREEEXU1187B9A9E66,,,,Ektomorf,SOHZIOT12AB01820F7
ARHAOI01187B9AE433,18.015710000000002,Kingston Jamaica,76.79731,Monty Alexander,SOTMWRM12AB0184350
ARYKBVK1187FB3B523,,,,Katie Noonan,SOLJQCA12AB0181D3D
ARZ1F401187FB5B0A3,,,,Baaba Maal  Taj Mahal  Kaouding Cissoko  Antibalas,SOBTLVK12AB0182927
ARAV5DQ1187B9B7629,,Ohio,,John Carpenter,SOLIRPE12A6D4FB151
ARQQ3PM1187FB41517,,California  LA,,Catherine Feeny,SOFFLAG12A8C13C2BE
AR9Z2O31187B9B49F9,40.71455,New York NY,74.00712,Fischerspooner,SOLSTMA12A67021858
AR00JIO1187B9A5A15,40.65507,Brooklyn,73.94888,Saigon,SODJRJR12A8C13FD5A
ARHAO311187FB3E38E,,Dublin Ireland,,Thin Lizzy,SOUONDZ12A6D4F7BD2
ARYPTWE1187FB49D64,,,,Aphex Twin,SOLPAOX12A6D4F9894
ARIDEBJ1187B9A3754,,,,Rolando VillazonEvelino PidòOrchestre Philharmonique de Radio France,SONVWOX12A8C137FF5
ARP061U1187FB4D572,52.51606999999999,Berlin Germany,13.37698,Alphaville,SOGJJRG12A670216A1
ARHONG11187FB3B120,29.78772,katy,95.82333,L.A. Guns,SOWWLVP12A8C138BFB
AR5LTOU1187B98CAD9,,New Orleans,,CMurderDez,SOSOOOB12AB01871DB
ARMDPBV1187B98F5FC,,,,Myra,SOSYCHD12AB0184352
ARIRQGA1187B99D9FF,53.383109999999995,Sheffield England,1.46454,65daysofstatic,SORKPMJ12A8C143B4B
ARHG6E91187FB3C8A6,,,,Fernanda Porto,SOMZXOR12A8AE47231
AR81AWY1187FB4E35F,,,,Sylvia Telles,SOVMPRU12A8C13D077
AR58IM61187FB48368,45.45902,Verdun Quebec Canada,73.57176,Maynard Ferguson,SOOISZS12A8C13F06A
ARTVGF91187FB38AAB,,,,Mono men,SOJZMVU12A6D4FE5A5
ARHATLI1187FB52C76,,Clinton OK,,Toby Keith,SOYWPMG12A6D4F901A
ARHFEBO11F50C4825A,,,,Flor Silvestre,SOQMTGB12A6D4F5285
ARBIE071187B9A5AF6,,,,Janove Ottesen,SOGPZYH12A81C22074
AR227JP1187FB375BC,,North Carolina and New York,,Tift Merritt,SORDPMD12A8C13941B
ARK2CBH1187B9A2667,46.71067,FRANCE,1.71819,Dark Sanctuary,SOZURDO12A6D4FC8E7
AR66PLO1187FB4C8E5,41.88415,Chicago Illinois,87.63241,The Audition,SOWLLXC12AB0180FFE
ARCW2471187B99E469,27.9758,Florida,81.54106,Poison The Well,SONCUFJ12A67AE2285
ARD4GJ21187FB3749C,,,,Paralysed Age,SOGWDUX12A8C13989F
ARJ0PWC1187B99D790,,,,Estados Alterados,SOYCTPA12A8C131334
ARZASMC1187FB4E399,,,,Marnie Stern,SOICTOE12AB017F564
ARO88ER1187B9B34EA,37.77916,California  SF,122.42005,Noe Venable Trio,SOYUXWC12A6D4FB26F
ARZ9FGC1187B98B47D,,St. Albans Herts England,,The Zombies,SOBYNET12A58A7780B
ARRN6CE1187B989B40,,,,Fela Kuti,SOUBUIS12A6D4F963F
ARPVK2A1187B9B0800,,Lake Worth FL,,John Ralston,SOKHMOH12A8C13D4E0
ARYHNV61187B9B781D,40.99471,Pennsylvania,77.60454,As One,SOVBHKK12A8C135C81
ARPQ4Z01187FB3A736,29.424490000000002,San Antonio TX,98.49462,Butthole Surfers,SOMBKBP12AC468D7E2
AR5LKGK1187B9A72B9,,,,Dudley Boyz,SONYHWR12A8C138613
AR4IE571187FB4ECE1,49.26044,Vancouver British Columbia Cana,123.11403,Strapping Young Lad,SOHPTKV12AB01854BF
ARBW7IC1187B9908CE,42.065459999999995,Foxboro Massachusetts USA,71.24891,Spirit of the West,SOMCMZX12A67AE0221
ARLURZH11E2835D343,,,,David deMaria,SOFHJYI12AB018703A
ARUUXNF1187B98FB36,,,,Charlie Peacock,SOHSILH12A58A7CA6B
ARJUJQF1250941279A,,,,Rey Gordiflón,SOWOLRP12A67AE0FB0
AR6HXY21187B9B3FBA,,Chapel Hill NC,,Mojo Nixon,SOPJJTU12A8C13EF26
ARMS97V1187B99DD98,41.50075,NE,99.68095,Josh Rouse,SOKCWFB12A6D4F73FE
ARH6IUC1187B9A98E7,39.96196,Columbus OH,83.00298000000001,Two Cow Garage,SOHJPAU12A8C13636C
ARI5OQ71187B9AC049,35.26869,Kinston NC,77.5818,Parker_ Maceo,SOVPFAY12A8C13E780
ARZMWNY1187B99EBF1,41.82387,Providence RI,71.41199,Paul Geremia,SOOGMHS12AB017D84A
ARBW7IC1187B9908CE,42.065459999999995,Foxboro Massachusetts USA,71.24891,Spirit of the West,SOHOZXO12A67AE00A4
ARUO0PR1187B999FBC,56.95468,Canada,98.30897,The Code,SOFYDMV12AB01847BD
AR1EG7M1187FB3E7BB,33.74831,ATLANTA Georgia,84.39111,India,SOTFSAL12AF729E962
AR00LNI1187FB444A5,,,,Bruce BecVar,SOCCSCK12A58A7B859
AR8RXRI1187FB4104B,39.95227,Philadelphia Pennsylvania U.S.,75.16237,The Roots,SOTFZEZ12A6D4F79CF
AR1104Y1187FB43EE8,,,,Harold Budd And Brian Eno,SOFSQUX12A58A7E2C9
ARZOT5Y1187B9B23ED,,,,Los Pericos,SOMHDZS12A58A7ACB3
ARRFBPZ1187B9B8263,,,,PackFM,SOMZGJO12A8C13676E
ARSQDUN1187B98D7D7,,allentown Pennsylvania USA,,EPMD,SOZLLLT12A3F1EA275
ARJMW0U1187B9928B6,,London England,,The Sabres Of Paradise,SOKXGKI12AB017D5FB
ARKKZGP1187B99F0FF,46.71067,FR,1.71819,Yael Naïm,SONBIXZ12A8C13720D
ARDL94Q1187FB3B6AF,,,,Mortal Love,SOKALLO12AB018A62E
ARE602H1187FB3B8F8,40.852509999999995,Long Island NY,73.13585,Brand New,SOETQSU12A58A7E2A0
ARO01MV1187B995602,54.314069999999994,United Kingdom,2.23001,Tygers Of Pan Tang,SOJJAMP12AB017A8DD
ARXNOE81187B997FF9,40.71455,New York USA,74.00712,Starbreaker,SOHOJCC12A8C13249A
AR5644Z1187B9B2BF0,,,,Nicole Kidman,SOCLBXM12A6701D225
ARPZIYG1187B99688A,,,,Ella Baila Sola,SOSNEWF12A6D4FA0E7
ARVHCWL1187B9B8F60,42.36679,Cambridge MA,71.10602,Morphine,SOGLFOW12A6D4FA708
ARE6SXW1187B996F34,,,,Evan and Jaron,SOIROKI12A8C1338B6
ARF9EGE1187B99DFA6,,,,Mari Trini,SOZOYSJ12A6D4FBBF6
ARAWVZP1187B9A45F8,,,,Dionysus,SOHWDBH12A6D4FCC3A
ARDKBON122BCFCC434,,,,The Mick Fleetwood Blues Band,SOSFQZH12A8C143F49
ARBSSV01187FB3A0C4,,,,Tiefschwarz Feat. Smallboy,SOIGALJ12A8C13BB65
ARHSCD11187B9AC120,,St. Paul MN,,Mitch Hedberg,SOCEYKC12A6D4F7B9D
AR7KA5V1187FB44E6B,,,,The Del McCoury Band,SOEERUL12A8C144976
AR7GUNF1187B990CCF,35.2225,Charlotte NC,80.83754,Between The Buried And Me,SOUJQRS12A6D4F7ADE
AR4XX0N1187FB45C21,,Columbia SC,,Iron And Wine,SOEJKBA12A8C144192
AROXJ681187FB455CE,,,,Six Feet Under,SOTXDFH12AB01886B6
AR11J0H1187B9AAB1D,,,,Téléphone,SOFEPSF12A6310D8B8
ARGUSVR1187B9AD15E,35.785509999999995,Raleigh NC,78.64267,Whiskeytown,SOINDYM12A8C13C453
ARIROQG12592CD9709,,San Diego CA,,Blessure Grave,SONVLND12AB0189326
ARYNKUB1187B995EDE,,,,Alice In Videoland,SOLHOTW12AF72A06FA
AR57NNB1187FB3E2CB,40.71455,NY  New York City,74.00712,Rocco,SOKRAUG12A8C13F796
AR052WY1187FB55B1C,27.4955,BRADENTON. FL,82.57807,We The Kings,SOQETNJ12A8C137960
ARPAVQK1187FB4FD02,37.4876,Japan,139.83829,HiStandard,SOBNVWT12A58A7AC0F
ARVD9M11187FB49291,,,,Headhunter,SOGLAIH12A8C13795D
AR2AGLK1187B9AAAD0,34.053490000000004,Los Angeles CA,118.24531999999999,Year Long Disaster,SOBFTUR12AB0184285
ARPAAPH1187FB3601B,,,,Bacilos,SOVIPHT12A8C139E9B
AR0TGZI1187B992539,,,,Seven Witches,SOXAHUB12A8C13A7A9
ARZXNFV1187B9BA2CD,,Lettsworth LA,,Buddy Guy,SOMLMTI12AB018597D
ARTQBG41187B99D524,,,,Exillon,SOUTOYE12AB0184714
AR72OEM1187FB43E2A,40.8079,Harlem NY,73.9454,Biz Markie,SOHNLUR12AB018950C
AR8J63I119B8668504,,,,Red I Flight,SOYEJKC12A8C136E3D
AR9UC071187B9B76FD,51.53487,Kings Cross London England,0.12359,The Pogues,SOYQLGB12A8C13B78E
ARW80VY1187B9956DD,38.8235,Maryland,75.92381,Seventh Key,SOQGQIM12A8C13554B
ARPZV061187FB4BB13,,,,No More Kings,SOEKPPD12A58A7C003
AREHYMC1187B9ACB28,,CORSE  PARIS,,Barbara Carlotti,SOHXWFQ12A8C13B761
ARDUMW41187FB3985C,,,,Chloe Agnew,SOWPXGX12A58A7C9DE
ARLNPDY1187B9B6D7F,45.37238,Wausaukee WI,87.95196,Lyle Mays,SOAYFOA12AB0188CA3
ARTSXKX1187FB52861,,,,Unsane,SOMMWXY12A6D4FD8D7
AR4QT4U11C8A4174C3,,,,Joseph Arthur,SOAJKFN12A58A7FB78
AR82CHF1187FB3BA3E,,,,The Cinematic OrchestraLondon Metropolitan Orchestra,SOAILNA12AB018420B
ARD9T1Q1187B9A65F0,45.46894,Milan Italy,9.18103,Claudio Abbado,SOWGZNH12A8C134292
AR035N21187FB3938E,34.23294,Earth,102.4102,BT,SOPTEDP12A8C139E74
ARVLRUA1187FB57C69,,,,PsyCraft,SODMKCP12AB018BCBA
AR0UL1P1187FB4CEB3,,,,Santigold,SOESFCS12A8C1394B4
ARIRBO11187FB4B219,,,,Donna The Buffalo,SORRBCN12AB017DC63
ARZL6CE1187FB3F264,27.9758,Fort Meyers FL,81.54106,Mindy McCready,SONIQTE12A58A7A189
ARJCWIV1187B9AAC6D,,,,Dave Tarras,SOVFZWD12A8C1370A0
ARSPQ0H1187B999944,54.979380000000006,WalkeronTyne England,1.54508,Eric Burdon,SOEARAY12A8C139C21
ARMJXRP1187FB461A0,,Dayton OH,,Ohio Players,SOECEFN12A6D4F6FC5
ARLT50D1187B98E956,43.648559999999996,Toronto,79.38533000000001,Solvent,SOFAFNN12AB018E520
AR3R4A31187B98D48B,,,,Rocko Schamoni,SONZIKU12A6D4FCA7F
ARGWXWU11F4C84448C,,,,Toyan,SODOTZO12AB0181BB5
AR807BS1187B992172,,,,Alan Sorrenti,SODYZVS12A6D4F5E46
AR7ICFK1187B9955FF,,Marvell AR,,Levon Helm,SOCCEYK12AC468AFB1
ARB06Z71187B99049A,,,,Seamus Egan,SORPIQW12AB0179EA1
AR0CGJE1187FB3B1A5,34.14584,Agoura Hills CA,118.77758,American Eyes,SOAQIHJ12AB0189F2E
ARQEXN41187FB427E7,41.88415,Chicago IL,87.63241,Mason Proffit,SOTCMEA12AB018731B
ARYH89E1187FB53AEA,40.71455,Brooklyn NY,74.00712,Sharon Jones  The DapKings,SOIVAEA12A8C1350CB
ARJ8IIY1187B992734,39.95227,Philadelphia PA,75.16237,Paint it Black,SOYZBEZ12AB018C0B2
ARI5OQ71187B9AC049,35.26869,Kinston NC,77.5818,Maceo Parker,SOZRFAR12AB017C026
ARJPFWX1187FB54C36,,,,Niamh Kavanagh  The Commitments,SOBHLUT12A6310E21C
ARGQHYN1187FB3AEE1,51.560959999999994,Dollis Hill London England,0.23443000000000003,4hero,SOVIEMH12A6D4F94E1
ARM9D3N1187FB39D46,39.80493,Clarksboro NJ,75.22939000000001,Danielson,SOZTHIH12A6D4F8279
ARGHBVV1187FB4D57A,34.74929,Jacksonville NC,77.42105,Ryan Adams,SOGMAUB12A6D4F8E41
ARZZXT51187FB4627E,,,,Julie Driscoll_ Brian Auger  The Trinity,SOIYSPN12A67021466
ARA2MZQ1187B990E29,,,,Madleen Kane,SOTVQOZ12AC468A984
ARHW9641187B996CFF,,,,Waxolutionists,SOTZHWY12A8C137D62
ARUPCKH124549A3AF0,37.16793,USA,95.84501999999999,Alvin And The Chipmunks,SOUYKAS12A6D4FCE9E
AR15DJQ1187FB5910C,47.603559999999995,Seattle WA,122.32943999999999,Screaming Trees,SOABIXP12A8C135F75
ARS65Z91187FB43D7F,,,,Marcelo D2Part.Especial Seu Jorge  Artista Gentilmente Cedido Pela Javali ValenteAori,SOLAQDZ12AB0180BAD
ARDGS5W1187B98C823,55.8578,Glasgow Scotland,4.24251,The Blue Nile,SOPLYOO12A8C13C1DA
AR9ILJF1187B9B80ED,33.89275,Beirut Lebanon,35.48527,Gabriel Yared,SOQQIOF12A8AE47FD0
AR82FM11187FB37758,,,,Will Hoge,SOQOAPY12AC4689736
AR6SPRZ1187FB4958B,41.88415,Chicago IL,87.63241,Wilco,SOHOCPY12AF72A18EA
AR8QH711187B98FD00,37.16793,United States,95.84501999999999,Poi Dog Pondering,SOVBZGP12AB01821E1
ARYXVDW1187FB417A4,51.16418,Girlachsdorf Germany,10.45415,Katja Ebstein,SOGTCPZ12AB017D9F0
AR9LJ9D1187FB4303D,18.015710000000002,Kingston Jamaica,76.79731,Sean Kingston,SODKVWC12AF72A53CF
ARUAKAN1187FB48204,39.2794,Ocean City NJ,74.57555,Walter Trout,SOFNSNQ12AB01833D2
ARBCQ0V11C8A416015,,,,The Saturdays,SOFJGOU12AB017DB96
ARUQ00Q1187B9B3290,,,,Susan Ashton,SOUVLYG12A6D4F7CD4
AREEE851187FB4762A,,The Netherlands,,The Dreamside,SOCZXOO12A8C136E36
ARCO1G01187FB3D671,42.33168,Detroit MI,83.04791999999999,Milt Jackson,SOVYMZJ12A8151E032
AR6CWI81187FB5C0CB,,Denver Colorado,,Breathe Carolina,SOYPJRX12A8C1434E1
AR8CZ1U1187FB4CED1,49.26044,Vancouver British Columbia Cana,123.11403,The Be Good Tanyas,SOJGFNQ12A8C13B2AC
ARU78KE1187FB37E2F,,,,Jake Shimabukuro,SOCKIXP12A58A7C894
ARKYJU11187B98A56C,41.88415,Chicago IL,87.63241,Tony Williams,SOTIMSI12A6D4F80D2
ARJ2PMY1187FB5B563,,NY  Long Island,,Burning Spear,SOJIRPT12AB01877A6
AR8VWZB1187B98D944,40.737159999999996,Hoboken NJ,74.03097,The Feelies,SOJAVOY12AB018208F
ARW1EOV1187FB3C759,,,,Hemstock  Jennings,SOBPLRY12AB01813D8
ARTXGGI1187B9B3D58,38.546659999999996,Davis CA,121.74476999999999,Blackalicious,SOCFXMH12A6D4FD1B8
ARQTC851187B9B03AF,39.08166,Rockville MD,77.15124,O.A.R.,SOCDVFG12AC46891C0
ARR6DQ11187B9A69D4,,,,Mardi Gras.BB,SOZJTNN12AC4687BE2
ARQFRTG1187FB3F003,,Dorf Germany,,Waldos People,SOMKOPP12A8C13BD34
ARZ2UQS1187FB4D297,53.633280000000006,Southport England,3.00365,Marc Almond,SODVBKB12A6D4F9770
ARW5R811187B98BC96,,,,My Dying Bride,SOYKTYQ12A81C22D0E
ARBBCD01187B990EF4,,,,Training For Utopia,SOFRJGH12A58A7C356
ARXYVR61187B9A8E41,,Steenvoorde,,Biohazard,SOQBTYG12A8C13C9E6
AROLOHV1187FB4231D,,,,Lightspeed Champion,SOSLFPJ12AB01895AA
ARAE8JG1187B994FE8,51.59105,Newport Wales.,2.98825,Skindred,SOZWPSO12A67020118
ARXKSWE11E2835CEAE,,MontrealBerlin,,The King Khan  BBQ Show,SOBGGQO12AB018728A
ARTA0II1187B9AD97D,,Great Britain  UK,,The New Mastersounds,SOEIBOP12A8C1466D0
AR4RBOB1187B9AC209,,,,Anastacia,SORFEJS12A8C140392
ARXGASQ1187FB3C727,,New York NY Bronx,,Camp Lo,SOMTPYO12A8C14413D
ARQZCKY1187B9B5B84,,,,Keith Jarrett_ Gary Peacock_ Jack DeJohnette,SOMEVNZ12A6D4FEAA4
AREVFJ41187FB3614A,,,,Gorkys Zygotic Mynci,SOUCXJV12A6D4F7A54
ARSF4161187B9B449F,,,,The Gone Jackals,SOAEPLE12AB0186815
ARJOH8M1187B991C62,41.13436,Pleasantville NY,73.79169,Morgana King,SOVYMDM12AC3DF63B9
ARY83WT1187FB413EF,,,,The Kilimanjaro Darkjazz Ensemble,SORCWKC12AB017FFE2
ARJXVSV1187B9A252F,,Newport U.K.,,Goldie Lookin Chain,SOHAVRS12AB01815D0
ARORX9K1187FB3DC3F,44.939440000000005,Minnetonka Minnesota USA,93.46786999999999,White Lion,SOMHOXV12A8C133796
AR8FMEN1187FB4A657,34.053490000000004,Los Angeles CA,118.24531999999999,Lizzy Borden,SOQHTSH12AB01849EE
ARFB9LS1187B9ACC7A,,,,Kispal Es A Borz,SOIYRYQ12AB0189365
ARBOO001187B995EF6,42.44952,Royal Oak MI,83.16166,Kiln,SOTCZKQ12A8C13E883
ARBHW3X1187B999013,,,,La Oreja de Van Gogh,SOAHROC12A8C13E91D
AR3VK5C1187B989C63,34.053490000000004,Los Angeles CA,118.24531999999999,Grade 8,SOWQTLC12AB0184CB5
AR3SHL71187B9A6CA4,,,,The Mossie,SOTSXMG12AC468A0DF
ARA23XO1187B9AF18F,40.57885,Carteret New Jersey,74.21956,The Smithereens,SOTCNOL12A58A81C5C
ARUHYH21187B98BA89,44.23153,Kingston Ontario Canada,76.47933,The Tragically Hip,SOAFHVH12AAF3B11C8
AR5OOGN1187FB3D7CC,40.71455,New York NY,74.00712,Ivy,SOFYLAZ12A8C13E2BD
AREXX3T1187B989950,38.8991,Washington,77.029,Scott Krippayne,SOLXJZP12A8C1352AE
ARSCKQL1241B9CC51E,,,,Fabio  Glitter Klinik,SORQQZM12AB01839C0
ARIWN3F1187FB3E37E,34.053490000000004,Los Angeles CA,118.24531999999999,Suga Free,SOZSYZT12A8C14613E
AR9YWKN1187FB43FAA,,,,Zuzana Smatanova,SOGSVRD12A8C14425C
ARCAU0L1187B9A4E75,,,,Tokyo Dragons,SOMOJJG12A58A7D3ED
ARVJBQA1187B9B7481,57.701330000000006,Gothenburg Sweden,11.96689,Evergrey,SOBGGZP12AB017BB42
AROJ4RQ1187FB50102,39.739259999999994,Illinois,89.50409,Pinch feat. Rudey Lee,SORDHCR12A8C13EF5E
ARWLJLY1187B9AD881,,,,Desert Dwellers,SOKHEON12A8C13EABE
ARJWPFY12086C12521,,Washington DC,,Title Tracks,SODFWCO12AB018C18E
ARU4CDK1187B9B259A,,,,André Hazes,SOCVSSU12A8C13951B
ARJWB0K1187FB4D6ED,36.55865,Victoria Australia,145.469,Xavier Rudd,SORFFTP12AB0185D7B
ARPNDSH1187B9B942F,,,,Sui Generis,SOGKRNG12AB01862A3
ARNPJEH1187B9B65F0,36.09962,WinstonSalem NC,80.24109,Codeseven,SOHIUDF12A8AE465EC
ARYN2M61187B995BD6,,Medellin Colombia,,Juanes,SOBXWEW12AB017FB9B
AROCZUC1187B9AD05B,51.50632,London England,0.12714,Elvis Costello  The Attractions,SOPULBC12A8C139F99
ARNR58F1187FB52FA9,,,,BigElf,SOGCZSL12AB018572C
ARRMAIV12086C12AE2,,,,Haloo Helsinki,SOEDNSN12AB0185148
ARXPPEY1187FB51DF4,,,,Michael Jackson,SOYIUPV12AF72AC56B
AR6M65W1187FB3611E,55.8578,Glasgow Scotland,4.24251,Donovan,SOXGPCD12A6701E5A7
ARYBNY51187B9B490F,,,,Ed Rush  Optical,SOCDRLV12A8C143950
ARN71QK1187FB4FCF1,,,,Dusty Rhodes and the River Band,SOJKPXL12A8C13B9C2
ARJN76O1187FB43C99,,,,Ana Belén,SOVKQPR12A8C14063D
ARMC5XS1187B9A836B,43.78237,Monsummano Alto Florence Italy,11.25499,Yves Montand,SOFJELN12A8C13EBEE
ARANFET1187FB56607,,Buff Bay Portland Jamaica,,Wayne Wonder,SOIUUIY12A6D4FBC3A
ARZC45S1187FB3F374,39.049279999999996,Topeka KS,95.67118,Kansas,SOKGAIK12A6D4F86F2
ARWNWCW1187FB52E6F,,Boston MA,,Susan Tedeschi,SOMKVPT12A8C137916
AR6IJJ41187B98C872,26.30116,Edinburg TX,98.1607,Bobby Pulido,SOZVJGT12A8C137370
ARZRM671187B995B64,,,,Max Morath,SOWOCTN12AB017D6C9
ARP4O0W1187FB5A06B,,,,De Dannan,SOSERTL12A8C138CDA
ARZRF6K1187B9A9AEA,,,,Kanka,SOGYTJU12A8C13E270
ART7WBX1187B98AA16,,,,Belbury Poly,SOOVDBJ12A8C13A769
ARILMD31187B99B369,,Eltham Kent England,,Boy George,SOINFMU12A6D4F835D
ARSZ7L31187FB4E610,39.74001,Denver CO,104.99226000000002,Devotchka,SOXAVRG12A8C13B199
ARDI88R1187B98DAB2,,,,Foxy Brown  Total,SONYTNS12A8C1374D9
ARISNG51187FB4CE02,41.88415,Chicago IL,87.63241,Kurt Elling,SOLPZTM12AF729F69C
ARK2CBH1187B9A2667,46.71067,FRANCE,1.71819,Dark Sanctuary,SOCHOIX12A6D4FC8FD
ARILMD31187B99B369,,Eltham Kent England,,Boy George,SODJPQG12A8C13EE45
AR3CZP01187FB476CA,,,,Thom Hell,SOQGIEO12AB018AF4C
ARM7TNC1187B991254,,Amsterdam Netherlands,,Lefties Soul Connection,SOJQFVW12A8C13BD9B
ARDGES11187B9B7DDF,,Newcastle,,Roxy Music,SOCIPQR12A6D4F73DA
AR9U4HF1187FB50346,40.85715,Bronx NY,73.85678,Laura NyroLaBelle,SOVRUVM12A8C135612
AR1LIGG1187FB3BAB8,,Zurich Switzerland,,Thomas Fehlmann,SOOJXFO12A6D4F5552
ARDQENY1187B9A2551,,,,Charon,SOFENEB12AB0187660
AR2I4Q41187B992493,,,,Red Peters,SOYCLBM12AB018AFB6
ARB7A091187B9975D3,,,,Jazztronik,SOPBPBT12AB01831A5
ARJBAZC11F50C480ED,9.1473,Ethiopia,40.49305,Mulatu Astatke,SOZYCEM12AB0185FE9
ARRUMDY1187B9ACDFA,14.49945,Senegal,14.44555,MC Solaar,SOPTWID12A8C13B707
ARCS4GZ1187FB469EB,30.90555,Kempsey New South Wales,152.68011,Slim Dusty,SOCETGU12A8C1381E8
ARX5KUX1187B989C8D,, ,,Expensive Soul,SOZEHNN12A6D4F8D14
AR42JAD1187B9B19E1,41.38572,Barcelona Spain,2.17005,The Pinker Tones,SOJQRCO12A8C135E8C
ARCMOUY1187FB46CFC,,New Orleans LA,,The Neville Brothers,SOVETUH12A8C133196
ARE8GLF1187FB52532,,,,Red Hot Chili Peppers,SOAZIRE12A6702046F
ARTDGVU1278B7CCAA2,,,,Camélia Jordana,SOHSPHB12AB0189F92
